Name of the Political Party,Prefix,Denominations,Journal Date,对应的local_node_id,Round
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
BIJU JANATA DAL,OC,10000000,2022-10-07,38,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-07,102,15
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-10-10,102,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-10-10,146,15
BHARATIYA JANATA PARTY,OC,10000000,2022-11-10,310,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-10,310,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-10,310,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-15,84,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,6,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,6,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,6,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,6,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,6,16
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-06,90,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,126,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-10,74,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-10,74,20
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-04-11,29,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,146,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-11,163,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-11,163,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-11,163,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-12,345,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-12,345,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-12,345,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-12,345,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-04-12,345,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-11,87,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-11,87,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-11,87,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-11,87,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-04-11,87,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-04-10,74,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-04-10,74,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-04-10,74,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-04-10,74,20
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-04-10,74,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-10,175,20
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BIJU JANATA DAL,OC,10000000,2023-07-04,38,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-05,126,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,146,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,87,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,87,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,87,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,87,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,87,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-10,170,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-10,102,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-11,269,21
BIJU JANATA DAL,OC,10000000,2023-07-12,102,21
BIJU JANATA DAL,OC,10000000,2023-07-12,102,21
BIJU JANATA DAL,OC,10000000,2023-07-12,102,21
BIJU JANATA DAL,OC,10000000,2023-07-12,102,21
BIJU JANATA DAL,OC,10000000,2023-07-12,102,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
BIJU JANATA DAL,TL,1000000,2023-07-11,269,21
TELUGU DESAM PARTY,OC,10000000,2023-07-12,21,21
TELUGU DESAM PARTY,OC,10000000,2023-07-12,21,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-12,14,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-07-12,1,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-12,297,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-12,297,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-12,174,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-07,121,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-07,121,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-07,121,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-07,121,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-07,121,21
BIJU JANATA DAL,OC,10000000,2023-07-10,168,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
SHIVSENA,OC,10000000,2023-07-12,90,21
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,253,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
BHARAT RASHTRA SAMITHI,OC,10000000,2023-10-11,113,22
BHARAT RASHTRA SAMITHI,OC,10000000,2023-10-11,113,22
BHARAT RASHTRA SAMITHI,OC,10000000,2023-10-11,113,22
BHARAT RASHTRA SAMITHI,OC,10000000,2023-10-11,113,22
BHARAT RASHTRA SAMITHI,OC,10000000,2023-10-11,113,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,138,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,138,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,138,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,138,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,138,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-06,38,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,260,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-10,126,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-10,126,22
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-10-12,102,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,102,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,102,22
