Name of the Political Party,Prefix,Denominations,Journal Date,¶ÔÓ¦µÄlocal_node_id
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,25/Jan/2023,786
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,27/Jan/2023,102
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,27/Jan/2023,102
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,27/Jan/2023,102
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,27/Jan/2023,102
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,27/Jan/2023,102
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1488
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1488
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1488
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1488
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1488
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,734
BIJU JANATA DAL,OC,10000000,24/Jan/2023,3987
BIJU JANATA DAL,OC,10000000,24/Jan/2023,3987
BIJU JANATA DAL,OC,10000000,24/Jan/2023,3987
BIJU JANATA DAL,OC,10000000,24/Jan/2023,2999
BIJU JANATA DAL,OC,10000000,24/Jan/2023,2999
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,21/Jan/2023,3381
BIJU JANATA DAL,TL,1000000,24/Jan/2023,3987
BIJU JANATA DAL,TL,1000000,24/Jan/2023,3987
BIJU JANATA DAL,TL,1000000,24/Jan/2023,3987
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1930
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1930
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1930
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1930
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1930
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1608
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1608
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1608
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1608
BIJU JANATA DAL,TL,1000000,25/Jan/2023,1608
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,TL,1000000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,TL,1000000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,OL,100000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,OL,100000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,OL,100000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,OL,100000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,OL,100000,21/Jan/2023,493
JHARKHAND MUKTI MORCHA,OL,100000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,OL,100000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,OL,100000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,OL,100000,27/Jan/2023,1396
JHARKHAND MUKTI MORCHA,OL,100000,27/Jan/2023,1396
TELUGU DESAM PARTY,OC,10000000,27/Jan/2023,3509
TELUGU DESAM PARTY,OC,10000000,27/Jan/2023,3509
SIKKIM KRANTIKARI MORCHA,OC,10000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,OC,10000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,TL,1000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,TL,1000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,TL,1000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,TL,1000000,25/Jan/2023,2821
SIKKIM KRANTIKARI MORCHA,TL,1000000,25/Jan/2023,2821
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,400
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4054
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OL,100000,23/Jan/2023,1904
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,3096
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,3096
BHARATIYA JANATA PARTY,OC,10000000,25/Jan/2023,3096
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1342
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,1342
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,633
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,OC,10000000,24/Jan/2023,3719
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,4123
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,4069
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,4069
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,4069
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,4069
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,OC,10000000,27/Jan/2023,3826
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4025
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4025
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4025
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4025
BHARATIYA JANATA PARTY,TL,1000000,25/Jan/2023,4025
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,2481
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,2481
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,TL,1000000,27/Jan/2023,944
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,1577
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,3719
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,3719
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,3719
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,3719
BHARATIYA JANATA PARTY,TL,1000000,24/Jan/2023,3719
SIKKIM KRANTIKARI MORCHA,OC,10000000,27/Jan/2023,786
SIKKIM KRANTIKARI MORCHA,OC,10000000,27/Jan/2023,786
SIKKIM KRANTIKARI MORCHA,OC,10000000,27/Jan/2023,786
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3183
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,2155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,3660
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,05/Apr/2023,2997
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,05/Apr/2023,2833
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,05/Apr/2023,2833
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,05/Apr/2023,2833
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,05/Apr/2023,2833
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,05/Apr/2023,2833
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,05/Apr/2023,786
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,2526
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,2526
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,06/Apr/2023,2526
TELUGU DESAM PARTY,OC,10000000,05/Apr/2023,1553
